Waterstones A. S. Byatt.JPG	Waterstones_A._S._Byatt.JPG
Waterstones Benn.jpg	Waterstones_Benn.jpg
Waterstones Roy Jenkins.jpg	Waterstones_Roy_Jenkins.jpg
Waterstones Colin Dexter.jpg	Waterstones_Colin_Dexter.jpg
Waterstones Terence Stamp.jpg	Waterstones_Terence_Stamp.jpg
Waterstones JK Rowling.jpg	Waterstones_JK_Rowling.jpg
Waterstones ECO.jpg	Waterstones_ECO.jpg
Waterstones rocking horses.jpg	Waterstones_rocking_horses.jpg
Former site of Waterstones March 2021 MJC.jpg	Former_site_of_Waterstones_March_2021_MJC.jpg
chilhamcastle.jpg	Chilham_castle.jpg
Chilham Castle MJC.jpg	Chilham_Castle_MJC.jpg
St Georges Clock Tower 2 MJC.jpg	St_Georges_Clock_Tower_2_MJC.jpg
Canterbury High Street.jpg	Canterbury_High_Street.jpg
Delapidated Nasons.jpg	Delapidated_Nasons.jpg
Abandoned Burtons.jpg	Abandoned_Burtons.jpg
DCshoeswaiter.jpg	Shoes_waiter.jpg
DCaunt.jpg	David_Copperfield_aunt.jpg
c13874-68 Broadstairs.jpg	Broadstairs_c13874-68.jpg
p15878coll5_69_large.jpg	p15878coll5_69_large.jpg
AlfredCapper.jpg	Alfred_Capper.jpg
In Dickens Land. The Little Inn, Canterbury.JPG	In_Dickens_Land._The_Little_Inn,_Canterbury.jpg
david-copperfield-banner.jpg	David_Copperfield_banner.jpg
Copperfield_cover_serial.jpg	Copperfield_cover_serial.jpg
The Eldest Miss Larkins T00072-21.jpg	The_Eldest_Miss_Larkins_T00072-21.jpg
Heep of Infamy M00002-10.jpg	Heep_of_Infamy_M00002-10.jpg
Moule.jpg	Moule.jpg
1U8A1416-01 18C map Thos Kitchin.jpeg	1U8A1416-01_18C_map_Thos_Kitchin.jpeg
Speed.jpg	Speed.jpg
OS1873.jpg	OS1873.jpg
the-wreck-on-the-goodwin-sands.jpg	The_wreck_on_the_goodwin_sands.jpg
Grammar_School_Gate_Rochester.jpg	Grammar_School_Gate_Rochester.jpg
Dickens_Land_books.jpg	Dickens_Land_books.jpg
Chatham Dockyard.jpg	Chatham_Dockyard.jpg
smaller pavilionstone.JPG	Smaller_pavilionstone.jpg
broadstairsCO.JPG	Broadstairs_CO.jpg
Bleak House in the time of Dickens.JPG	Bleak_House_in_the_time_of_Dickens.jpg
Bleak_house_postcard.jpg	Bleak_house_postcard.jpg
HassamHIGHRES.jpg	Hassam.jpg
Gadsgroundplan.JPG	Gads_ground_plan.jpg
Gadsplan.JPG	Gads_plan.JPG
Dickens World.jpg	Dickens_World.jpg
thumbnail_2Charles Dickens sign Higham.jpg	Charles_Dickens_sign_Higham.jpg
Cheese room.jpg	Cheese_room.jpg
Wine emporium.jpg	Wine_emporium.jpg
Dickens Inn.jpg	Dickens_Inn.jpg
Gads steps.jpg	Gads_steps.jpg
Staplehurst.jpg	Staplehurst.jpg
swiss chalet1.jpg	Swiss_chalet.jpg
Fig 5 Miss Twinkleton's Fine Coffee House.jpg	Miss_Twinkleton's_Fine_Coffee_House.jpg
Fig 7 1870 title page.jpg	1870_title_page.jpg
Cooling.JPG	Cooling.jpg
Cooling churchyard.jpg	Cooling_churchyard.jpg
satis house.jpg	Satis_house.jpg
Viking_Bay_Broadstairs.jpg	Viking_Bay_Broadstairs.jpg
Dickens_House_PH.png	Dickens_house_PH.png
Ship and Lobster.JPG	Ship_and_Lobster.jpg
Gadshill In Dickens Land.JPG	Gadshill_In_Dickens_Land.jpg
Gads1864067463.jpg	Gads_1864067463.jpg
CDMamieKatie.jpg	Mamie_Katie.jpg
ppwrapper.jpg	Pickwick_Papers_wrapper.jpg
pickwick-papers-victorian-web.jpg	Pickwick_Papers_Victorian_web.jpg
The_Medway_Chatham_England-LCCN2002711859.jpg	The_Medway_Chatham_England-LCCN2002711859.jpg
leather-bottle.jpg	Leather-bottle.jpg
spade%20MJC.jpg	Spade_MJC.jpg
Bettison's Library, Hawley Square, Margate, 1820.jpg	Bettison's_Library,_Hawley_Square,_Margate,_1820.jpg
In Dickens Land. The Little Inn, Canterbury.JPG	In_Dickens_Land._The_Little_Inn,_Canterbury.jpg
